Code_INEGI,Municipality,Industry Group ID,Industry Group,Workforce
26033,Huatabampo,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",862
26033,Huatabampo,9313,Regulación y Fomento del Desarrollo Económico,422
26035,Imuris,1121,Explotación de Bovinos,1230
26035,Imuris,2382,Instalaciones y Equipamiento en Construcciones,410
26035,Imuris,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,410
26035,Imuris,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",410
26038,Moctezuma,1121,Explotación de Bovinos,1446
26038,Moctezuma,2122,Minería de Minerales Metálicos,482
26038,Moctezuma,3110,Industria Alimentaria,964
26038,Moctezuma,4611,Comercio al por Menor de Abarrotes y Alimentos,482
26038,Moctezuma,6112,Escuelas de Educación Técnica Superior,964
26038,Moctezuma,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,964
26038,Moctezuma,9312,Administración Pública en General,482
26038,Moctezuma,9313,Regulación y Fomento del Desarrollo Económico,482
26038,Moctezuma,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,964
26042,Navojoa,1121,Explotación de Bovinos,842
26042,Navojoa,1122,Explotación de Porcinos,842
26042,Navojoa,2122,Minería de Minerales Metálicos,1600
26042,Navojoa,2123,Minería de Minerales no Metálicos,327
26042,Navojoa,2361,Edificación Residencial,3245
26042,Navojoa,3110,Industria Alimentaria,6432
26042,Navojoa,3150,Fabricación de Prendas de Vestir,1088
26042,Navojoa,3220,Industria del Papel,842
26042,Navojoa,3230,Impresión e Industrias Conexas,1030
26042,Navojoa,3270,Fabricación de Productos a Base de Minerales no Metálicos,823
26042,Navojoa,3320,Fabricación de Productos Metálicos,850
26042,Navojoa,3340,"Fabricación de Equipo de Computación, Comunicación, Medición y de otros Equipos, Componentes y Accesorios Electrónicos",511
26042,Navojoa,3350,"Fabricación de Accesorios, Aparatos Eléctricos y Equipo de Generación de Energía Eléctrica",515
26042,Navojoa,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,2254
26042,Navojoa,3370,"Fabricación de Muebles, Colchones y Persianas",1182
26042,Navojoa,3380,3380,2638
26042,Navojoa,4611,Comercio al por Menor de Abarrotes y Alimentos,3691
26042,Navojoa,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",523
26042,Navojoa,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",3866
26042,Navojoa,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,488
26042,Navojoa,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,1470
26042,Navojoa,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",1019
26042,Navojoa,4681,Comercio al por Menor de Automóviles y Camionetas,511
26042,Navojoa,5221,Banca Múltiple,488
26042,Navojoa,5411,Servicios Legales,1076
26042,Navojoa,5414,Diseño Especializado,577
26042,Navojoa,5613,Servicios de Empleo,1259
26042,Navojoa,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",1317
26042,Navojoa,6112,Escuelas de Educación Técnica Superior,2201
26042,Navojoa,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,488
26042,Navojoa,7111,Compañías y Grupos de Espectáculos Artísticos y Culturales,511
26042,Navojoa,8111,Reparación y Mantenimiento de Automóviles y Camiones,1665
26042,Navojoa,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,932
26042,Navojoa,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",2585
26042,Navojoa,9312,Administración Pública en General,2091
26042,Navojoa,9313,Regulación y Fomento del Desarrollo Económico,605
26043,Nogales,1121,Explotación de Bovinos,465
26043,Nogales,2361,Edificación Residencial,5842
26043,Nogales,2382,Instalaciones y Equipamiento en Construcciones,1510
26043,Nogales,3110,Industria Alimentaria,3966
26043,Nogales,3120,Industria de las Bebidas y del Tabaco,625
26043,Nogales,3210,Industria de la Madera,1219
26043,Nogales,3220,Industria del Papel,1256
26043,Nogales,3260,Industria del Plástico y del Hule,465
26043,Nogales,3310,Industrias Metálicas Básicas,758
26043,Nogales,3320,Fabricación de Productos Metálicos,6434
26043,Nogales,3330,Fabricación de Maquinaria y Equipo,1095
26043,Nogales,3340,"Fabricación de Equipo de Computación, Comunicación, Medición y de otros Equipos, Componentes y Accesorios Electrónicos",3271
26043,Nogales,3350,"Fabricación de Accesorios, Aparatos Eléctricos y Equipo de Generación de Energía Eléctrica",2301
26043,Nogales,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,12548
26043,Nogales,3380,3380,3249
26043,Nogales,4611,Comercio al por Menor de Abarrotes y Alimentos,3185
26043,Nogales,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",885
26043,Nogales,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",460
26043,Nogales,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,1867
26043,Nogales,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,552
26043,Nogales,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,588
26043,Nogales,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",1901
26043,Nogales,4681,Comercio al por Menor de Automóviles y Camionetas,1855
26043,Nogales,4881,Servicios Relacionados con el Transporte Aéreo,2609
26043,Nogales,5322,Alquiler de Artículos para el Hogar y Personales,531
26043,Nogales,5411,Servicios Legales,1845
26043,Nogales,5611,Servicios de Administración de Negocios,2396
26043,Nogales,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",465
26043,Nogales,6112,Escuelas de Educación Técnica Superior,2825
26043,Nogales,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,1096
26043,Nogales,7111,Compañías y Grupos de Espectáculos Artísticos y Culturales,667
26043,Nogales,7131,Parques con Instalaciones Recreativas y Casas de Juegos Electrónicos,625
26043,Nogales,8111,Reparación y Mantenimiento de Automóviles y Camiones,2251
26043,Nogales,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,1170
26043,Nogales,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",1167
26043,Nogales,9312,Administración Pública en General,569
26043,Nogales,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,1152
26048,Puerto Peñasco,1141,Pesca,756
26048,Puerto Peñasco,2361,Edificación Residencial,1980
26048,Puerto Peñasco,3150,Fabricación de Prendas de Vestir,423
26048,Puerto Peñasco,4611,Comercio al por Menor de Abarrotes y Alimentos,423
26048,Puerto Peñasco,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",423
26048,Puerto Peñasco,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,378
26048,Puerto Peñasco,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",756
26048,Puerto Peñasco,4681,Comercio al por Menor de Automóviles y Camionetas,423
26048,Puerto Peñasco,5221,Banca Múltiple,378
26048,Puerto Peñasco,5411,Servicios Legales,801
26048,Puerto Peñasco,5412,"Servicios de Contabilidad, Auditoría y Servicios Relacionados",378
26048,Puerto Peñasco,6112,Escuelas de Educación Técnica Superior,846
26048,Puerto Peñasco,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,423
26048,Puerto Peñasco,7131,Parques con Instalaciones Recreativas y Casas de Juegos Electrónicos,801
26048,Puerto Peñasco,8111,Reparación y Mantenimiento de Automóviles y Camiones,378
26048,Puerto Peñasco,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",423
26048,Puerto Peñasco,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,846
26055,San Luis Río Colorado,1121,Explotación de Bovinos,477
26055,San Luis Río Colorado,2221,"Captación, Tratamiento y Suministro de Agua",441
26055,San Luis Río Colorado,2361,Edificación Residencial,5086
26055,San Luis Río Colorado,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",1733
26055,San Luis Río Colorado,2382,Instalaciones y Equipamiento en Construcciones,1001
26055,San Luis Río Colorado,3110,Industria Alimentaria,4692
26055,San Luis Río Colorado,3150,Fabricación de Prendas de Vestir,5097
26055,San Luis Río Colorado,3210,Industria de la Madera,483
26055,San Luis Río Colorado,3270,Fabricación de Productos a Base de Minerales no Metálicos,441
26055,San Luis Río Colorado,3320,Fabricación de Productos Metálicos,1530
26055,San Luis Río Colorado,3340,"Fabricación de Equipo de Computación, Comunicación, Medición y de otros Equipos, Componentes y Accesorios Electrónicos",3219
26055,San Luis Río Colorado,3350,"Fabricación de Accesorios, Aparatos Eléctricos y Equipo de Generación de Energía Eléctrica",501
26055,San Luis Río Colorado,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,2706
26055,San Luis Río Colorado,3370,"Fabricación de Muebles, Colchones y Persianas",1334
26055,San Luis Río Colorado,3380,3380,1795
26055,San Luis Río Colorado,4611,Comercio al por Menor de Abarrotes y Alimentos,8795
26055,San Luis Río Colorado,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",1512
26055,San Luis Río Colorado,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",2770
26055,San Luis Río Colorado,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,700
26055,San Luis Río Colorado,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,3425
26055,San Luis Río Colorado,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",437
26055,San Luis Río Colorado,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",2646
26055,San Luis Río Colorado,4681,Comercio al por Menor de Automóviles y Camionetas,4218
26055,San Luis Río Colorado,5222,Instituciones Financieras de Fomento Económico,992
26055,San Luis Río Colorado,5411,Servicios Legales,1302
26055,San Luis Río Colorado,5413,"Servicios de Arquitectura, Ingeniería y Actividades Relacionadas",622
26055,San Luis Río Colorado,5613,Servicios de Empleo,1319
26055,San Luis Río Colorado,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",941
26055,San Luis Río Colorado,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",667
26055,San Luis Río Colorado,6112,Escuelas de Educación Técnica Superior,1819
26055,San Luis Río Colorado,6211,Consultorios Médicos,1183
26055,San Luis Río Colorado,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,2621
26055,San Luis Río Colorado,7111,Compañías y Grupos de Espectáculos Artísticos y Culturales,1470
26055,San Luis Río Colorado,7131,Parques con Instalaciones Recreativas y Casas de Juegos Electrónicos,622
26055,San Luis Río Colorado,8111,Reparación y Mantenimiento de Automóviles y Camiones,5420
26055,San Luis Río Colorado,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,3727
26055,San Luis Río Colorado,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",2521
26055,San Luis Río Colorado,9313,Regulación y Fomento del Desarrollo Económico,993
26055,San Luis Río Colorado,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,622
26058,Santa Ana,1121,Explotación de Bovinos,397
26058,Santa Ana,2122,Minería de Minerales Metálicos,397
26058,Santa Ana,3110,Industria Alimentaria,794
26058,Santa Ana,3340,"Fabricación de Equipo de Computación, Comunicación, Medición y de otros Equipos, Componentes y Accesorios Electrónicos",397
26058,Santa Ana,3380,3380,397
26058,Santa Ana,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,397
26058,Santa Ana,5411,Servicios Legales,794
26058,Santa Ana,6112,Escuelas de Educación Técnica Superior,794
26058,Santa Ana,8111,Reparación y Mantenimiento de Automóviles y Camiones,397
26058,Santa Ana,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",397
26066,Ures,1121,Explotación de Bovinos,4347
26066,Ures,2382,Instalaciones y Equipamiento en Construcciones,483
26066,Ures,3110,Industria Alimentaria,483
26066,Ures,4611,Comercio al por Menor de Abarrotes y Alimentos,966
26066,Ures,6112,Escuelas de Educación Técnica Superior,966
26071,Benito Juárez,1121,Explotación de Bovinos,2064
26071,Benito Juárez,3110,Industria Alimentaria,1032
26071,Benito Juárez,4611,Comercio al por Menor de Abarrotes y Alimentos,1032
26071,Benito Juárez,4681,Comercio al por Menor de Automóviles y Camionetas,516
26071,Benito Juárez,8111,Reparación y Mantenimiento de Automóviles y Camiones,516
27001,Balancán,1121,Explotación de Bovinos,2724
27001,Balancán,2361,Edificación Residencial,396
27001,Balancán,3110,Industria Alimentaria,1188
27001,Balancán,6112,Escuelas de Educación Técnica Superior,396
27001,Balancán,8111,Reparación y Mantenimiento de Automóviles y Camiones,396
27002,Cárdenas,1121,Explotación de Bovinos,1338
27002,Cárdenas,2361,Edificación Residencial,3203
27002,Cárdenas,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",329
27002,Cárdenas,2382,Instalaciones y Equipamiento en Construcciones,679
27002,Cárdenas,3110,Industria Alimentaria,2636
27002,Cárdenas,3150,Fabricación de Prendas de Vestir,1374
27002,Cárdenas,3270,Fabricación de Productos a Base de Minerales no Metálicos,1029
27002,Cárdenas,3320,Fabricación de Productos Metálicos,366
27002,Cárdenas,3360,Fabricación de Equipo de Transporte y Partes para Vehículos Automotores,366
27002,Cárdenas,3370,"Fabricación de Muebles, Colchones y Persianas",366
27002,Cárdenas,3380,3380,350
27002,Cárdenas,4611,Comercio al por Menor de Abarrotes y Alimentos,3467
27002,Cárdenas,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",1001
27002,Cárdenas,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",2954
27002,Cárdenas,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",350
27002,Cárdenas,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,652
27002,Cárdenas,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,673
27002,Cárdenas,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,350
27002,Cárdenas,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",716
27002,Cárdenas,5222,Instituciones Financieras de Fomento Económico,312
27002,Cárdenas,5613,Servicios de Empleo,329
27002,Cárdenas,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",641
27002,Cárdenas,5615,Agencias de Viajes y Servicios de Reservaciones,402
27002,Cárdenas,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",991
27002,Cárdenas,6112,Escuelas de Educación Técnica Superior,1622
27002,Cárdenas,6211,Consultorios Médicos,635
27002,Cárdenas,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,1372
27002,Cárdenas,6242,"Servicios Comunitarios de Alimentación, Refugio y Emergencia",329
27002,Cárdenas,8111,Reparación y Mantenimiento de Automóviles y Camiones,1651
27002,Cárdenas,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,695
27002,Cárdenas,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",350
27002,Cárdenas,8123,Servicios Funerarios y Administración de Cementerios,329
27002,Cárdenas,9312,Administración Pública en General,402
27002,Cárdenas,9313,Regulación y Fomento del Desarrollo Económico,732
27002,Cárdenas,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,2452
27003,Centla,1121,Explotación de Bovinos,3920
27003,Centla,1141,Pesca,393
27003,Centla,2361,Edificación Residencial,1174
27003,Centla,2382,Instalaciones y Equipamiento en Construcciones,1172
27003,Centla,3110,Industria Alimentaria,1937
27003,Centla,3150,Fabricación de Prendas de Vestir,772
27003,Centla,3370,"Fabricación de Muebles, Colchones y Persianas",386
27003,Centla,4611,Comercio al por Menor de Abarrotes y Alimentos,2339
27003,Centla,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",386
27003,Centla,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,393
27003,Centla,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,386
27003,Centla,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",386
27003,Centla,4681,Comercio al por Menor de Automóviles y Camionetas,394
27003,Centla,5413,"Servicios de Arquitectura, Ingeniería y Actividades Relacionadas",386
27003,Centla,5611,Servicios de Administración de Negocios,386
27003,Centla,6112,Escuelas de Educación Técnica Superior,772
27003,Centla,6212,Consultorios Dentales,386
27003,Centla,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,1182
27004,Centro,1121,Explotación de Bovinos,4323
27004,Centro,1141,Pesca,185
27004,Centro,2131,Servicios Relacionados con la Minería,70
27004,Centro,2221,"Captación, Tratamiento y Suministro de Agua",1302
27004,Centro,2361,Edificación Residencial,11153
27004,Centro,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",3992
27004,Centro,2382,Instalaciones y Equipamiento en Construcciones,4296
27004,Centro,3110,Industria Alimentaria,9764
27004,Centro,3120,Industria de las Bebidas y del Tabaco,2230
27004,Centro,3140,"Fabricación de Productos Textiles, Excepto Prendas de Vestir",274
27004,Centro,3150,Fabricación de Prendas de Vestir,4079
27004,Centro,3210,Industria de la Madera,415
27004,Centro,3220,Industria del Papel,907
27004,Centro,3230,Impresión e Industrias Conexas,391
27004,Centro,3240,Fabricación de Productos Derivados del Petróleo y del Carbón,2238
27004,Centro,3250,Industria Química,964
27004,Centro,3270,Fabricación de Productos a Base de Minerales no Metálicos,398
27004,Centro,3320,Fabricación de Productos Metálicos,2709
27004,Centro,3370,"Fabricación de Muebles, Colchones y Persianas",893
27004,Centro,3380,3380,543
27004,Centro,4611,Comercio al por Menor de Abarrotes y Alimentos,15884
27004,Centro,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",2142
27004,Centro,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",4868
27004,Centro,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",355
27004,Centro,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,2369
27004,Centro,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,4578
27004,Centro,4652,Comercio al por Menor de Artículos para el Esparcimiento,663
27004,Centro,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,2577
27004,Centro,4662,"Comercio al por Menor de Mobiliario, Equipo y Accesorios de Cómputo, Teléfonos y otros Aparatos de Comunicación",498
27004,Centro,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",1339
27004,Centro,4681,Comercio al por Menor de Automóviles y Camionetas,4894
27004,Centro,4682,"Comercio al por Menor de Partes y Refacciones para Automóviles, Camionetas y Camiones",64
27004,Centro,4881,Servicios Relacionados con el Transporte Aéreo,902
27004,Centro,5221,Banca Múltiple,921
27004,Centro,5222,Instituciones Financieras de Fomento Económico,1600
27004,Centro,5321,"Alquiler de Automóviles, Camiones y otros Transportes Terrestres",156
27004,Centro,5322,Alquiler de Artículos para el Hogar y Personales,272
27004,Centro,5411,Servicios Legales,7617
27004,Centro,5412,"Servicios de Contabilidad, Auditoría y Servicios Relacionados",143
27004,Centro,5413,"Servicios de Arquitectura, Ingeniería y Actividades Relacionadas",286
27004,Centro,5414,Diseño Especializado,758
27004,Centro,5611,Servicios de Administración de Negocios,1264
27004,Centro,5613,Servicios de Empleo,2071
27004,Centro,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",2581
27004,Centro,5615,Agencias de Viajes y Servicios de Reservaciones,72
27004,Centro,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",2822
27004,Centro,6112,Escuelas de Educación Técnica Superior,8543
27004,Centro,6211,Consultorios Médicos,1487
27004,Centro,6212,Consultorios Dentales,2215
27004,Centro,6221,Hospitales Generales,1362
27004,Centro,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,7523
27004,Centro,6241,Servicios de Orientación y Trabajo Social,150
27004,Centro,6242,"Servicios Comunitarios de Alimentación, Refugio y Emergencia",162
27004,Centro,7111,Compañías y Grupos de Espectáculos Artísticos y Culturales,653
27004,Centro,7112,Deportistas y Equipos Deportivos Profesionales,193
27004,Centro,7114,"Agentes y Representantes de Artistas, Deportistas y Similares",133
27004,Centro,7131,Parques con Instalaciones Recreativas y Casas de Juegos Electrónicos,1896
27004,Centro,7132,"Casinos, Loterías y otros Juegos de Azar",122
27004,Centro,7223,Servicios de Preparación de Alimentos por Encargo,146
27004,Centro,8111,Reparación y Mantenimiento de Automóviles y Camiones,5138
27004,Centro,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,3491
27004,Centro,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",5141
27004,Centro,8122,Lavanderías y Tintorerías,338
27004,Centro,8123,Servicios Funerarios y Administración de Cementerios,96
27004,Centro,9311,Órganos Legislativos,135
27004,Centro,9312,Administración Pública en General,4181
27004,Centro,9313,Regulación y Fomento del Desarrollo Económico,15998
27004,Centro,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,5683
27005,Comalcalco,1121,Explotación de Bovinos,4055
27005,Comalcalco,1141,Pesca,2417
27005,Comalcalco,2361,Edificación Residencial,2925
27005,Comalcalco,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",386
27005,Comalcalco,2382,Instalaciones y Equipamiento en Construcciones,1553
27005,Comalcalco,3110,Industria Alimentaria,3496
27005,Comalcalco,3120,Industria de las Bebidas y del Tabaco,521
27005,Comalcalco,3150,Fabricación de Prendas de Vestir,1665
27005,Comalcalco,3220,Industria del Papel,511
27005,Comalcalco,3320,Fabricación de Productos Metálicos,3647
27005,Comalcalco,4611,Comercio al por Menor de Abarrotes y Alimentos,4778
27005,Comalcalco,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",834
27005,Comalcalco,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,521
27005,Comalcalco,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,888
27005,Comalcalco,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",1563
27005,Comalcalco,4681,Comercio al por Menor de Automóviles y Camionetas,1451
27005,Comalcalco,5221,Banca Múltiple,323
27005,Comalcalco,5322,Alquiler de Artículos para el Hogar y Personales,1022
27005,Comalcalco,5411,Servicios Legales,323
27005,Comalcalco,5412,"Servicios de Contabilidad, Auditoría y Servicios Relacionados",323
27005,Comalcalco,5611,Servicios de Administración de Negocios,907
27005,Comalcalco,5613,Servicios de Empleo,511
27005,Comalcalco,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",931
27005,Comalcalco,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",521
27005,Comalcalco,6112,Escuelas de Educación Técnica Superior,3740
27005,Comalcalco,6211,Consultorios Médicos,1751
27005,Comalcalco,6222,Hospitales Psiquiátricos y para el Tratamiento por Adicción,969
27005,Comalcalco,7132,"Casinos, Loterías y otros Juegos de Azar",521
27005,Comalcalco,8111,Reparación y Mantenimiento de Automóviles y Camiones,2266
27005,Comalcalco,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,1249
27005,Comalcalco,8121,"Salones y Clínicas de Belleza, Baños Públicos y Bolerías",3076
27005,Comalcalco,9312,Administración Pública en General,1780
27005,Comalcalco,9313,Regulación y Fomento del Desarrollo Económico,1694
27005,Comalcalco,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,2585
27006,Cunduacán,1121,Explotación de Bovinos,2015
27006,Cunduacán,1122,Explotación de Porcinos,349
27006,Cunduacán,2361,Edificación Residencial,2703
27006,Cunduacán,2381,"Cimentaciones, Montaje de Estructuras Prefabricadas y Trabajos en Exteriores",1201
27006,Cunduacán,2382,Instalaciones y Equipamiento en Construcciones,455
27006,Cunduacán,3110,Industria Alimentaria,2533
27006,Cunduacán,3120,Industria de las Bebidas y del Tabaco,349
27006,Cunduacán,3140,"Fabricación de Productos Textiles, Excepto Prendas de Vestir",409
27006,Cunduacán,3210,Industria de la Madera,409
27006,Cunduacán,3370,"Fabricación de Muebles, Colchones y Persianas",1188
27006,Cunduacán,4611,Comercio al por Menor de Abarrotes y Alimentos,3262
27006,Cunduacán,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",396
27006,Cunduacán,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",439
27006,Cunduacán,4632,"Comercio al por Menor de Ropa, Bisutería y Accesorios de Vestir",396
27006,Cunduacán,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,910
27006,Cunduacán,4651,Comercio al por Menor de Artículos de Perfumería y Joyería,835
27006,Cunduacán,4652,Comercio al por Menor de Artículos para el Esparcimiento,409
27006,Cunduacán,4661,Comercio al por Menor de Muebles para el Hogar y otros Enseres Domésticos,455
27006,Cunduacán,4671,"Comercio al por Menor de Artículos de Ferretería, Tlapalería y Vidrios",1231
27006,Cunduacán,4681,Comercio al por Menor de Automóviles y Camionetas,349
27006,Cunduacán,4881,Servicios Relacionados con el Transporte Aéreo,455
27006,Cunduacán,5322,Alquiler de Artículos para el Hogar y Personales,439
27006,Cunduacán,5411,Servicios Legales,455
27006,Cunduacán,5614,"Servicios de Apoyo Secretarial, Fotocopiado, Cobranza, Investigación Crediticia y Similares",864
27006,Cunduacán,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",455
27006,Cunduacán,6112,Escuelas de Educación Técnica Superior,1153
27006,Cunduacán,6211,Consultorios Médicos,910
27006,Cunduacán,6212,Consultorios Dentales,396
27006,Cunduacán,7132,"Casinos, Loterías y otros Juegos de Azar",455
27006,Cunduacán,8111,Reparación y Mantenimiento de Automóviles y Camiones,349
27006,Cunduacán,8112,Reparación y Mantenimiento de Equipo Electrónico y de Equipo de Precisión,409
27006,Cunduacán,9312,Administración Pública en General,439
27006,Cunduacán,9313,Regulación y Fomento del Desarrollo Económico,1549
27006,Cunduacán,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,1319
27007,Emiliano Zapata,1121,Explotación de Bovinos,818
27007,Emiliano Zapata,2361,Edificación Residencial,409
27007,Emiliano Zapata,4611,Comercio al por Menor de Abarrotes y Alimentos,1227
27007,Emiliano Zapata,4681,Comercio al por Menor de Automóviles y Camionetas,409
27007,Emiliano Zapata,6111,"Escuelas de Educación Básica, Media y para Necesidades Especiales",409
27007,Emiliano Zapata,9314,Impartición de Justicia y Mantenimiento de la Seguridad y el Orden Público,1227
27008,Huimanguillo,1121,Explotación de Bovinos,8878
27008,Huimanguillo,2221,"Captación, Tratamiento y Suministro de Agua",487
27008,Huimanguillo,2361,Edificación Residencial,3600
27008,Huimanguillo,2382,Instalaciones y Equipamiento en Construcciones,1176
27008,Huimanguillo,3110,Industria Alimentaria,7353
27008,Huimanguillo,3120,Industria de las Bebidas y del Tabaco,689
27008,Huimanguillo,3150,Fabricación de Prendas de Vestir,624
27008,Huimanguillo,3210,Industria de la Madera,361
27008,Huimanguillo,3230,Impresión e Industrias Conexas,361
27008,Huimanguillo,3240,Fabricación de Productos Derivados del Petróleo y del Carbón,361
27008,Huimanguillo,3320,Fabricación de Productos Metálicos,1123
27008,Huimanguillo,3370,"Fabricación de Muebles, Colchones y Persianas",1760
27008,Huimanguillo,4611,Comercio al por Menor de Abarrotes y Alimentos,7298
27008,Huimanguillo,4612,"Comercio al por Menor de Bebidas, Hielo y Tabaco",801
27008,Huimanguillo,4631,"Comercio al por Menor de Productos Textiles, Excepto Ropa",1352
27008,Huimanguillo,4641,Comercio al por Menor de Artículos para el Cuidado de la Salud,976
