Codigo_INEGI,Muncipio,ID_Alfabeta,Alfabeta,poblacion
16006,Apatzingán,1,Yes,101630
16006,Apatzingán,3,No,11436
16006,Apatzingán,9,Not Specified,256
16007,Aporo,1,Yes,2842
16007,Aporo,3,No,335
16007,Aporo,9,Not Specified,1
16008,Aquila,1,Yes,18018
16008,Aquila,3,No,3159
16008,Aquila,9,Not Specified,59
16009,Ario,1,Yes,29170
16009,Ario,3,No,3027
16009,Ario,9,Not Specified,91
16010,Arteaga,1,Yes,15470
16010,Arteaga,3,No,2781
16010,Arteaga,9,Not Specified,92
16011,Briseñas,1,Yes,9538
16011,Briseñas,3,No,993
16011,Briseñas,9,Not Specified,5
16012,Buenavista,1,Yes,34168
16012,Buenavista,3,No,6444
16012,Buenavista,9,Not Specified,78
16013,Carácuaro,1,Yes,6721
16013,Carácuaro,3,No,1286
16013,Carácuaro,9,Not Specified,6
16014,Coahuayana,1,Yes,12754
16014,Coahuayana,3,No,2326
16014,Coahuayana,9,Not Specified,5
16015,Coalcomán de Vázquez Pallares,1,Yes,15069
16015,Coalcomán de Vázquez Pallares,3,No,2260
16015,Coalcomán de Vázquez Pallares,9,Not Specified,69
16016,Coeneo,1,Yes,16710
16016,Coeneo,3,No,2614
16016,Coeneo,9,Not Specified,31
16017,Contepec,1,Yes,27754
16017,Contepec,3,No,3611
16017,Contepec,9,Not Specified,15
16018,Copándaro,1,Yes,7801
16018,Copándaro,3,No,866
16018,Copándaro,9,Not Specified,12
16019,Cotija,1,Yes,16069
16019,Cotija,3,No,2015
16019,Cotija,9,Not Specified,62
16020,Cuitzeo,1,Yes,24259
16020,Cuitzeo,3,No,3170
16020,Cuitzeo,9,Not Specified,32
16021,Charapan,1,Yes,9921
16021,Charapan,3,No,2203
16021,Charapan,9,Not Specified,15
16022,Charo,1,Yes,18314
16022,Charo,3,No,1758
16022,Charo,9,Not Specified,122
16023,Chavinda,1,Yes,8442
16023,Chavinda,3,No,1096
16024,Cherán,1,Yes,15740
16024,Cherán,3,No,2473
16024,Cherán,9,Not Specified,32
16025,Chilchota,1,Yes,30768
16025,Chilchota,3,No,5650
16025,Chilchota,9,Not Specified,31
16026,Chinicuila,1,Yes,3640
16026,Chinicuila,3,No,584
16026,Chinicuila,9,Not Specified,3
16027,Chucándiro,1,Yes,3910
16027,Chucándiro,3,No,697
16028,Churintzio,1,Yes,4498
16028,Churintzio,3,No,394
16028,Churintzio,9,Not Specified,5
16029,Churumuco,1,Yes,9140
16029,Churumuco,3,No,1866
16029,Churumuco,9,Not Specified,27
16030,Ecuandureo,1,Yes,9296
16030,Ecuandureo,3,No,1718
16030,Ecuandureo,9,Not Specified,18
16031,Epitacio Huerta,1,Yes,12934
16031,Epitacio Huerta,3,No,1628
16031,Epitacio Huerta,9,Not Specified,17
16032,Erongarícuaro,1,Yes,12601
16032,Erongarícuaro,3,No,1661
16032,Erongarícuaro,9,Not Specified,12
16033,Gabriel Zamora,1,Yes,16795
16033,Gabriel Zamora,3,No,2436
16033,Gabriel Zamora,9,Not Specified,37
16034,Hidalgo,1,Yes,99900
16034,Hidalgo,3,No,13483
16034,Hidalgo,9,Not Specified,19
16035,La Huacana,1,Yes,23149
16035,La Huacana,3,No,4126
16035,La Huacana,9,Not Specified,46
16036,Huandacareo,1,Yes,9410
16036,Huandacareo,3,No,1318
16036,Huandacareo,9,Not Specified,24
16037,Huaniqueo,1,Yes,6599
16037,Huaniqueo,3,No,895
16037,Huaniqueo,9,Not Specified,2
16038,Huetamo,1,Yes,31998
16038,Huetamo,3,No,5356
16038,Huetamo,9,Not Specified,96
16039,Huiramba,1,Yes,7521
16039,Huiramba,3,No,677
16039,Huiramba,9,Not Specified,7
16040,Indaparapeo,1,Yes,14626
16040,Indaparapeo,3,No,1966
16040,Indaparapeo,9,Not Specified,10
16041,Irimbo,1,Yes,12793
16041,Irimbo,3,No,1586
16041,Irimbo,9,Not Specified,21
16042,Ixtlán,1,Yes,11489
16042,Ixtlán,3,No,1516
16042,Ixtlán,9,Not Specified,42
16043,Jacona,1,Yes,53930
16043,Jacona,3,No,7610
16043,Jacona,9,Not Specified,59
16044,Jiménez,1,Yes,10905
16044,Jiménez,3,No,1087
16044,Jiménez,9,Not Specified,3
16045,Jiquilpan,1,Yes,30640
16045,Jiquilpan,3,No,2541
16045,Jiquilpan,9,Not Specified,41
16046,Juárez,1,Yes,11771
16046,Juárez,3,No,1711
16046,Juárez,9,Not Specified,31
16047,Jungapeo,1,Yes,15907
16047,Jungapeo,3,No,1873
16047,Jungapeo,9,Not Specified,22
16048,Lagunillas,1,Yes,4707
16048,Lagunillas,3,No,539
16048,Lagunillas,9,Not Specified,11
16049,Madero,1,Yes,14042
16049,Madero,3,No,2717
16049,Madero,9,Not Specified,18
16050,Maravatío,1,Yes,69841
16050,Maravatío,3,No,9154
16050,Maravatío,9,Not Specified,313
16051,Marcos Castellanos,1,Yes,11756
16051,Marcos Castellanos,3,No,955
16051,Marcos Castellanos,9,Not Specified,11
16052,Lázaro Cárdenas,1,Yes,163923
16052,Lázaro Cárdenas,3,No,13762
16052,Lázaro Cárdenas,9,Not Specified,271
16053,Morelia,1,Yes,740179
16053,Morelia,3,No,40093
16053,Morelia,9,Not Specified,2170
16054,Morelos,1,Yes,6533
16054,Morelos,3,No,885
16054,Morelos,9,Not Specified,2
16055,Múgica,1,Yes,33922
16055,Múgica,3,No,6729
16055,Múgica,9,Not Specified,32
16056,Nahuatzen,1,Yes,24361
16056,Nahuatzen,3,No,4655
16056,Nahuatzen,9,Not Specified,72
16057,Nocupétaro,1,Yes,5899
16057,Nocupétaro,3,No,1339
16057,Nocupétaro,9,Not Specified,4
16058,Nuevo Parangaricutiro,1,Yes,17449
16058,Nuevo Parangaricutiro,3,No,1436
16058,Nuevo Parangaricutiro,9,Not Specified,38
16059,Nuevo Urecho,1,Yes,7141
16059,Nuevo Urecho,3,No,1036
16059,Nuevo Urecho,9,Not Specified,11
16060,Numarán,1,Yes,7864
16060,Numarán,3,No,737
16060,Numarán,9,Not Specified,14
16061,Ocampo,1,Yes,18892
16061,Ocampo,3,No,2732
16061,Ocampo,9,Not Specified,26
16062,Pajacuarán,1,Yes,16549
16062,Pajacuarán,3,No,2571
16062,Pajacuarán,9,Not Specified,23
16063,Panindícuaro,1,Yes,12080
16063,Panindícuaro,3,No,1434
16063,Panindícuaro,9,Not Specified,14
16064,Parácuaro,1,Yes,20616
16064,Parácuaro,3,No,3358
16064,Parácuaro,9,Not Specified,24
16065,Paracho,1,Yes,31142
16065,Paracho,3,No,4504
16065,Paracho,9,Not Specified,63
16066,Pátzcuaro,1,Yes,80194
16066,Pátzcuaro,3,No,8399
16066,Pátzcuaro,9,Not Specified,78
16067,Penjamillo,1,Yes,13417
16067,Penjamillo,3,No,1668
16067,Penjamillo,9,Not Specified,30
16068,Peribán,1,Yes,24093
16068,Peribán,3,No,2322
16068,Peribán,9,Not Specified,17
16069,La Piedad,1,Yes,89216
16069,La Piedad,3,No,7389
16069,La Piedad,9,Not Specified,108
16070,Purépero,1,Yes,13353
16070,Purépero,3,No,956
16070,Purépero,9,Not Specified,7
16071,Puruándiro,1,Yes,57068
16071,Puruándiro,3,No,6237
16071,Puruándiro,9,Not Specified,19
16072,Queréndaro,1,Yes,11444
16072,Queréndaro,3,No,1194
16072,Queréndaro,9,Not Specified,48
16073,Quiroga,1,Yes,21461
16073,Quiroga,3,No,3103
16073,Quiroga,9,Not Specified,25
16074,Cojumatlán de Régules,1,Yes,8565
16074,Cojumatlán de Régules,3,No,1144
16074,Cojumatlán de Régules,9,Not Specified,5
16075,Los Reyes,1,Yes,61717
16075,Los Reyes,3,No,8401
16075,Los Reyes,9,Not Specified,45
16076,Sahuayo,1,Yes,64192
16076,Sahuayo,3,No,7126
16076,Sahuayo,9,Not Specified,86
16077,San Lucas,1,Yes,13123
16077,San Lucas,3,No,2709
16077,San Lucas,9,Not Specified,40
16078,Santa Ana Maya,1,Yes,10709
16078,Santa Ana Maya,3,No,1182
16078,Santa Ana Maya,9,Not Specified,6
16079,Salvador Escalante,1,Yes,38883
16079,Salvador Escalante,3,No,5823
16079,Salvador Escalante,9,Not Specified,25
16080,Senguio,1,Yes,15263
16080,Senguio,3,No,2287
16080,Senguio,9,Not Specified,16
16081,Susupuato,1,Yes,6679
16081,Susupuato,3,No,1416
16081,Susupuato,9,Not Specified,10
16082,Tacámbaro,1,Yes,61621
16082,Tacámbaro,3,No,8286
16082,Tacámbaro,9,Not Specified,126
16083,Tancítaro,1,Yes,26352
16083,Tancítaro,3,No,3373
16083,Tancítaro,9,Not Specified,25
16084,Tangamandapio,1,Yes,24198
16084,Tangamandapio,3,No,3957
16084,Tangamandapio,9,Not Specified,65
16085,Tangancícuaro,1,Yes,28015
16085,Tangancícuaro,3,No,3801
16085,Tangancícuaro,9,Not Specified,10
16086,Tanhuato,1,Yes,12754
16086,Tanhuato,3,No,1429
16086,Tanhuato,9,Not Specified,23
16087,Taretan,1,Yes,12647
16087,Taretan,3,No,1352
16087,Taretan,9,Not Specified,46
16088,Tarímbaro,1,Yes,97193
16088,Tarímbaro,3,No,6633
16088,Tarímbaro,9,Not Specified,97
16089,Tepalcatepec,1,Yes,19276
16089,Tepalcatepec,3,No,2412
16089,Tepalcatepec,9,Not Specified,147
16090,Tingambato,1,Yes,13367
16090,Tingambato,3,No,1404
16090,Tingambato,9,Not Specified,22
16091,Tingüindín,1,Yes,12293
16091,Tingüindín,3,No,1401
16091,Tingüindín,9,Not Specified,17
16092,Tiquicheo de Nicolás Romero,1,Yes,9420
16092,Tiquicheo de Nicolás Romero,3,No,2072
16092,Tiquicheo de Nicolás Romero,9,Not Specified,11
16093,Tlalpujahua,1,Yes,22262
16093,Tlalpujahua,3,No,3037
16093,Tlalpujahua,9,Not Specified,56
16094,Tlazazalca,1,Yes,5190
16094,Tlazazalca,3,No,707
16094,Tlazazalca,9,Not Specified,6
16095,Tocumbo,1,Yes,10158
16095,Tocumbo,3,No,1151
16095,Tocumbo,9,Not Specified,12
16096,Tumbiscatío,1,Yes,4175
16096,Tumbiscatío,3,No,1209
16096,Tumbiscatío,9,Not Specified,7
16097,Turicato,1,Yes,20238
16097,Turicato,3,No,5508
16097,Turicato,9,Not Specified,30
16098,Tuxpan,1,Yes,20908
16098,Tuxpan,3,No,2299
16098,Tuxpan,9,Not Specified,23
16099,Tuzantla,1,Yes,10564
16099,Tuzantla,3,No,2196
16099,Tuzantla,9,Not Specified,13
16100,Tzintzuntzan,1,Yes,11793
16100,Tzintzuntzan,3,No,1740
16100,Tzintzuntzan,9,Not Specified,13
16101,Tzitzio,1,Yes,6657
16101,Tzitzio,3,No,1111
16101,Tzitzio,9,Not Specified,13
16102,Uruapan,1,Yes,296713
16102,Uruapan,3,No,25325
16102,Uruapan,9,Not Specified,655
16103,Venustiano Carranza,1,Yes,18917
16103,Venustiano Carranza,3,No,2227
16103,Venustiano Carranza,9,Not Specified,12
16104,Villamar,1,Yes,12347
16104,Villamar,3,No,2141
16104,Villamar,9,Not Specified,16
16105,Vista Hermosa,1,Yes,17178
16105,Vista Hermosa,3,No,1801
16105,Vista Hermosa,9,Not Specified,15
16106,Yurécuaro,1,Yes,25758
16106,Yurécuaro,3,No,3107
16106,Yurécuaro,9,Not Specified,25
16107,Zacapu,1,Yes,63850
16107,Zacapu,3,No,5904
16107,Zacapu,9,Not Specified,125
16108,Zamora,1,Yes,168669
16108,Zamora,3,No,18321
16108,Zamora,9,Not Specified,273
16109,Zináparo,1,Yes,2781
16109,Zináparo,3,No,253
16109,Zináparo,9,Not Specified,8
16110,Zinapécuaro,1,Yes,39820
16110,Zinapécuaro,3,No,4560
16110,Zinapécuaro,9,Not Specified,55
16111,Ziracuaretiro,1,Yes,14703
16111,Ziracuaretiro,3,No,1630
16111,Ziracuaretiro,9,Not Specified,15
16112,Zitácuaro,1,Yes,130029
16112,Zitácuaro,3,No,12073
16112,Zitácuaro,9,Not Specified,68
16113,José Sixto Verduzco,1,Yes,21163
16113,José Sixto Verduzco,3,No,2822
16113,José Sixto Verduzco,9,Not Specified,16
17001,Amacuzac,1,Yes,14313
17001,Amacuzac,3,No,1725
17001,Amacuzac,9,Not Specified,16
17002,Atlatlahucan,1,Yes,21542
17002,Atlatlahucan,3,No,1720
17002,Atlatlahucan,9,Not Specified,36
17003,Axochiapan,1,Yes,30966
17003,Axochiapan,3,No,4408
17003,Axochiapan,9,Not Specified,18
17004,Ayala,1,Yes,73649
17004,Ayala,3,No,8243
17004,Ayala,9,Not Specified,70
17005,Coatlán del Río,1,Yes,8001
17005,Coatlán del Río,3,No,863
17005,Coatlán del Río,9,Not Specified,18
17006,Cuautla,1,Yes,159658
17006,Cuautla,3,No,10366
17006,Cuautla,9,Not Specified,366
17007,Cuernavaca,1,Yes,337390
17007,Cuernavaca,3,No,14590
17007,Cuernavaca,9,Not Specified,1848
17008,Emiliano Zapata,1,Yes,92464
17008,Emiliano Zapata,3,No,6630
17008,Emiliano Zapata,9,Not Specified,149
17009,Huitzilac,1,Yes,21566
17009,Huitzilac,3,No,1194
17009,Huitzilac,9,Not Specified,31
17010,Jantetelco,1,Yes,15574
17010,Jantetelco,3,No,1297
17010,Jantetelco,9,Not Specified,30
17011,Jiutepec,1,Yes,191404
17011,Jiutepec,3,No,9229
17011,Jiutepec,9,Not Specified,535
17012,Jojutla,1,Yes,49440
17012,Jojutla,3,No,3568
17012,Jojutla,9,Not Specified,42
17013,Jonacatepec de Leandro Valle,1,Yes,13703
17013,Jonacatepec de Leandro Valle,3,No,1443
17013,Jonacatepec de Leandro Valle,9,Not Specified,7
17014,Mazatepec,1,Yes,7963
17014,Mazatepec,3,No,807
17014,Mazatepec,9,Not Specified,28
17015,Miacatlán,1,Yes,12940
17015,Miacatlán,3,No,1159
17015,Miacatlán,9,Not Specified,117
17016,Ocuituco,1,Yes,16251
17016,Ocuituco,3,No,1342
17016,Ocuituco,9,Not Specified,19
17017,Puente de Ixtla,1,Yes,33247
17017,Puente de Ixtla,3,No,3081
17017,Puente de Ixtla,9,Not Specified,41
17018,Temixco,1,Yes,104082
17018,Temixco,3,No,8752
17018,Temixco,9,Not Specified,140
17019,Tepalcingo,1,Yes,23555
17019,Tepalcingo,3,No,2391
17019,Tepalcingo,9,Not Specified,15
17020,Tepoztlán,1,Yes,48078
17020,Tepoztlán,3,No,2976
17020,Tepoztlán,9,Not Specified,119
17021,Tetecala,1,Yes,6353
17021,Tetecala,3,No,621
17021,Tetecala,9,Not Specified,9
17022,Tetela del Volcán,1,Yes,12578
17022,Tetela del Volcán,3,No,963
17022,Tetela del Volcán,9,Not Specified,8
17023,Tlalnepantla,1,Yes,6679
17023,Tlalnepantla,3,No,511
17023,Tlalnepantla,9,Not Specified,7
17024,Tlaltizapán de Zapata,1,Yes,44437
17024,Tlaltizapán de Zapata,3,No,3546
17024,Tlaltizapán de Zapata,9,Not Specified,100
17025,Tlaquiltenango,1,Yes,28378
17025,Tlaquiltenango,3,No,2989
17025,Tlaquiltenango,9,Not Specified,24
17026,Tlayacapan,1,Yes,16764
17026,Tlayacapan,3,No,1079
17026,Tlayacapan,9,Not Specified,29
17027,Totolapan,1,Yes,10690
17027,Totolapan,3,No,944
17027,Totolapan,9,Not Specified,8
17028,Xochitepec,1,Yes,60357
17028,Xochitepec,3,No,4780
17028,Xochitepec,9,Not Specified,83
17029,Yautepec,1,Yes,92066
17029,Yautepec,3,No,6023
17029,Yautepec,9,Not Specified,76
17030,Yecapixtla,1,Yes,46560
17030,Yecapixtla,3,No,4645
17030,Yecapixtla,9,Not Specified,36
17031,Zacatepec,1,Yes,31625
17031,Zacatepec,3,No,1760
17031,Zacatepec,9,Not Specified,79
17032,Zacualpan de Amilpas,1,Yes,8676
17032,Zacualpan de Amilpas,3,No,512
17032,Zacualpan de Amilpas,9,Not Specified,6
17033,Temoac,1,Yes,13611
17033,Temoac,3,No,1116
17033,Temoac,9,Not Specified,16
17034,Coatetelco,1,Yes,8836
17034,Coatetelco,3,No,1459
17034,Coatetelco,9,Not Specified,13
17035,Xoxocotla,1,Yes,22792
17035,Xoxocotla,3,No,2656
17035,Xoxocotla,9,Not Specified,55
17036,Hueyapan,1,Yes,6481
17036,Hueyapan,3,No,583
17036,Hueyapan,9,Not Specified,2
18001,Acaponeta,1,Yes,31164
18001,Acaponeta,3,No,2917
18001,Acaponeta,9,Not Specified,23
18002,Ahuacatlán,1,Yes,13042
18002,Ahuacatlán,3,No,1047
18002,Ahuacatlán,9,Not Specified,3
18003,Amatlán de Cañas,1,Yes,9767
18003,Amatlán de Cañas,3,No,839
18003,Amatlán de Cañas,9,Not Specified,6
18004,Compostela,1,Yes,65863
18004,Compostela,3,No,4475
18004,Compostela,9,Not Specified,70
18005,Huajicori,1,Yes,8988
18005,Huajicori,3,No,1614
18005,Huajicori,9,Not Specified,10
18006,Ixtlán del Río,1,Yes,24493
18006,Ixtlán del Río,3,No,1983
18006,Ixtlán del Río,9,Not Specified,68
18007,Jala,1,Yes,15721
18007,Jala,3,No,1632
18007,Jala,9,Not Specified,33
18008,Xalisco,1,Yes,56077
18008,Xalisco,3,No,2996
18008,Xalisco,9,Not Specified,172
18009,Del Nayar,1,Yes,27891
18009,Del Nayar,3,No,11835
18009,Del Nayar,9,Not Specified,134
18010,Rosamorada,1,Yes,27437
18010,Rosamorada,3,No,3064
18010,Rosamorada,9,Not Specified,57
18011,Ruíz,1,Yes,19782
18011,Ruíz,3,No,2004
18011,Ruíz,9,Not Specified,3
18012,San Blas,1,Yes,35136
18012,San Blas,3,No,3178
18012,San Blas,9,Not Specified,27
18013,San Pedro Lagunillas,1,Yes,6664
18013,San Pedro Lagunillas,3,No,477
18013,San Pedro Lagunillas,9,Not Specified,23
18014,Santa María del Oro,1,Yes,20646
18014,Santa María del Oro,3,No,1696
18014,Santa María del Oro,9,Not Specified,15
18015,Santiago Ixcuintla,1,Yes,79222
18015,Santiago Ixcuintla,3,No,6852
18015,Santiago Ixcuintla,9,Not Specified,202
18016,Tecuala,1,Yes,31455
18016,Tecuala,3,No,2792
18016,Tecuala,9,Not Specified,45
18017,Tepic,1,Yes,370966
18017,Tepic,3,No,18212
18017,Tepic,9,Not Specified,834
18018,Tuxpan,1,Yes,25883
18018,Tuxpan,3,No,2070
18018,Tuxpan,9,Not Specified,15
18019,La Yesca,1,Yes,10384
18019,La Yesca,3,No,1810
18019,La Yesca,9,Not Specified,20
18020,Bahía de Banderas,1,Yes,156440
18020,Bahía de Banderas,3,No,13069
18020,Bahía de Banderas,9,Not Specified,327
19001,Abasolo,1,Yes,2563
19001,Abasolo,3,No,134
19001,Abasolo,9,Not Specified,4
19002,Agualeguas,1,Yes,2963
19002,Agualeguas,3,No,204
19002,Agualeguas,9,Not Specified,3
19003,Los Aldamas,1,Yes,1237
19003,Los Aldamas,3,No,74
19003,Los Aldamas,9,Not Specified,2
19004,Allende,1,Yes,30455
19004,Allende,3,No,1515
19004,Allende,9,Not Specified,114
19005,Anáhuac,1,Yes,15082
19005,Anáhuac,3,No,1154
19005,Anáhuac,9,Not Specified,66
19006,Apodaca,1,Yes,582741
19006,Apodaca,3,No,17721
19006,Apodaca,9,Not Specified,1147
19007,Aramberri,1,Yes,12555
19007,Aramberri,3,No,1365
19007,Aramberri,9,Not Specified,14
19008,Bustamante,1,Yes,3160
19008,Bustamante,3,No,233
19008,Bustamante,9,Not Specified,8
19009,Cadereyta Jiménez,1,Yes,104151
19009,Cadereyta Jiménez,3,No,5529
19009,Cadereyta Jiménez,9,Not Specified,424
19010,El Carmen,1,Yes,86589
19010,El Carmen,3,No,5131
19010,El Carmen,9,Not Specified,408
19011,Cerralvo,1,Yes,6370
19011,Cerralvo,3,No,448
19011,Cerralvo,9,Not Specified,17
19012,Ciénega de Flores,1,Yes,58370
19012,Ciénega de Flores,3,No,2771
19012,Ciénega de Flores,9,Not Specified,661
19013,China,1,Yes,8629
19013,China,3,No,563
19013,China,9,Not Specified,38
19014,Doctor Arroyo,1,Yes,28909
19014,Doctor Arroyo,3,No,3655
19014,Doctor Arroyo,9,Not Specified,36
19015,Doctor Coss,1,Yes,1198
19015,Doctor Coss,3,No,77
19015,Doctor Coss,9,Not Specified,4
19016,Doctor González,1,Yes,2749
19016,Doctor González,3,No,228
19016,Doctor González,9,Not Specified,2
19017,Galeana,1,Yes,34004
19017,Galeana,3,No,2880
19017,Galeana,9,Not Specified,105
19018,García,1,Yes,337697
19018,García,3,No,17389
19018,García,9,Not Specified,880
19019,San Pedro Garza García,1,Yes,120506
19019,San Pedro Garza García,3,No,2297
19019,San Pedro Garza García,9,Not Specified,2684
19020,General Bravo,1,Yes,4727
19020,General Bravo,3,No,335
19020,General Bravo,9,Not Specified,11
19021,General Escobedo,1,Yes,418221
19021,General Escobedo,3,No,19733
19021,General Escobedo,9,Not Specified,1605
19022,General Terán,1,Yes,12350
19022,General Terán,3,No,749
19022,General Terán,9,Not Specified,25
19023,General Treviño,1,Yes,1612
19023,General Treviño,3,No,81
19023,General Treviño,9,Not Specified,3
19024,General Zaragoza,1,Yes,5145
19024,General Zaragoza,3,No,485
19024,General Zaragoza,9,Not Specified,15
19025,General Zuazua,1,Yes,87500
19025,General Zuazua,3,No,4585
19025,General Zuazua,9,Not Specified,243
19026,Guadalupe,1,Yes,576712
19026,Guadalupe,3,No,22116
19026,Guadalupe,9,Not Specified,1373
19027,Los Herreras,1,Yes,1751
19027,Los Herreras,3,No,114
19027,Los Herreras,9,Not Specified,3
19028,Higueras,1,Yes,1186
19028,Higueras,3,No,81
19028,Higueras,9,Not Specified,17
19029,Hualahuises,1,Yes,6234
19029,Hualahuises,3,No,313
19029,Hualahuises,9,Not Specified,18
19030,Iturbide,1,Yes,2783
19030,Iturbide,3,No,232
19030,Iturbide,9,Not Specified,4
19031,Juárez,1,Yes,404863
19031,Juárez,3,No,19258
19031,Juárez,9,Not Specified,1098
19032,Lampazos de Naranjo,1,Yes,4526
19032,Lampazos de Naranjo,3,No,363
19032,Lampazos de Naranjo,9,Not Specified,15
19033,Linares,1,Yes,74848
19033,Linares,3,No,3221
19033,Linares,9,Not Specified,35
19034,Marín,1,Yes,4393
19034,Marín,3,No,249
19034,Marín,9,Not Specified,10
19035,Melchor Ocampo,1,Yes,1326
19035,Melchor Ocampo,3,No,50
19035,Melchor Ocampo,9,Not Specified,4
19036,Mier y Noriega,1,Yes,5816
19036,Mier y Noriega,3,No,1006
19036,Mier y Noriega,9,Not Specified,2
19037,Mina,1,Yes,4991
19037,Mina,3,No,446
19038,Montemorelos,1,Yes,59034
19038,Montemorelos,3,No,2730
19038,Montemorelos,9,Not Specified,155
19039,Monterrey,1,Yes,1023930
19039,Monterrey,3,No,31279
19039,Monterrey,9,Not Specified,7731
19040,Parás,1,Yes,805
19040,Parás,3,No,48
19041,Pesquería,1,Yes,123691
19041,Pesquería,3,No,6398
19041,Pesquería,9,Not Specified,386
19042,Los Ramones,1,Yes,4669
19042,Los Ramones,3,No,309
19042,Los Ramones,9,Not Specified,14
19043,Rayones,1,Yes,1925
19043,Rayones,3,No,263
19043,Rayones,9,Not Specified,7
19044,Sabinas Hidalgo,1,Yes,30876
19044,Sabinas Hidalgo,3,No,1628
19044,Sabinas Hidalgo,9,Not Specified,205
19045,Salinas Victoria,1,Yes,73481
19045,Salinas Victoria,3,No,3921
19045,Salinas Victoria,9,Not Specified,189
19046,San Nicolás de los Garza,1,Yes,380461
19046,San Nicolás de los Garza,3,No,8396
19046,San Nicolás de los Garza,9,Not Specified,1221
19047,Hidalgo,1,Yes,13769
19047,Hidalgo,3,No,891
19047,Hidalgo,9,Not Specified,110
19048,Santa Catarina,1,Yes,270377
19048,Santa Catarina,3,No,10109
19048,Santa Catarina,9,Not Specified,1777
19049,Santiago,1,Yes,41154
19049,Santiago,3,No,1707
